Annual Income,Years in current job,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Months since last delinquent,Bankruptcies,Purpose,Term,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Credit Default,ID,Home Ownership_Have Mortgage,Home Ownership_Home Mortgage,Home Ownership_Own Home,Home Ownership_Rent,Years in current job_0,Years in current job_1,Years in current job_2,Years in current job_3,Years in current job_4,Years in current job_5,Years in current job_6,Years in current job_7,Years in current job_8,Years in current job_9,Years in current job_10
850459,10,0,4,15,447480,1,38,1,1,1,355300,302594,11340,657,0,6818,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1168386,10,0,10,32,293986,0,8,0,1,0,216260,158935,4506,0,0,6819,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1322818,10,0,18,33,1101122,0,14,0,1,1,656436,294804,31307,720,1,6820,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
753388,2,0,10,21,241978,0,31,0,0,0,130856,84645,10485,716,0,6821,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1168386,10,0,8,16,586674,0,14,0,1,0,253176,326306,12591,0,1,6822,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1246742,10,0,12,15,792990,0,14,0,1,1,399762,354065,13610,718,1,6823,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1398210,3,0,10,23,207130,1,39,1,1,0,336754,136838,32042,727,1,6824,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
760228,4,0,9,10,336182,0,14,0,1,1,110044,63004,9180,725,1,6825,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1149101,10,0,10,10,557304,0,14,0,1,0,228954,175199,22503,742,0,6826,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1168386,3,0,6,14,146586,0,12,0,1,0,64636,92663,5117,0,0,6827,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
731747,6,0,11,15,620202,0,14,0,1,0,365112,371184,17806,740,0,6828,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1740267,2,0,14,16,1573484,0,14,0,1,0,559746,171228,40606,748,0,6829,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
845861,10,0,4,15,727606,0,14,0,1,0,380886,469414,6654,716,0,6830,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3073440,8,0,20,44,513524,1,79,1,1,1,333630,308674,38930,734,0,6831,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1168386,10,0,9,42,1209736,0,14,0,1,0,571164,707313,29783,0,0,6832,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1168386,10,0,6,25,1000846,0,43,0,1,1,434412,490086,36454,0,1,6833,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1169545,1,0,7,16,443828,0,14,0,1,0,355212,254524,10916,740,0,6834,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1474609,10,0,8,28,636218,0,50,0,1,1,404404,400007,17573,695,0,6835,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1086135,10,0,11,27,1199726,0,14,0,0,0,67364,934591,31045,707,1,6836,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4570944,8,0,11,25,1099758,0,14,0,1,0,485166,515736,29330,749,0,6837,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
936928,2,0,4,17,233398,0,14,0,1,0,218064,191501,14913,721,1,6838,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1069149,10,0,10,24,1505614,0,14,0,1,1,99999999,205447,5328,745,0,6839,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1168386,6,0,9,17,370502,1,14,1,1,0,122980,111663,3314,0,0,6840,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
892107,4,0,9,14,195514,1,20,1,0,0,178574,115159,17247,737,0,6841,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
691087,1,0,34,14,774202,0,14,0,1,0,239470,363071,16817,694,1,6842,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1438395,10,0,12,18,980276,0,14,0,1,0,510752,253973,29008,749,0,6843,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1417514,2,0,22,14,790416,0,14,0,1,1,359744,223915,28941,650,0,6844,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1005689,10,0,6,15,637098,0,14,0,1,1,395494,318022,13074,730,1,6845,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2526525,10,0,7,17,595628,0,38,0,1,0,541750,302480,18107,736,0,6846,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1168386,1,0,11,12,199430,0,53,0,0,0,263032,132449,17832,0,0,6847,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1709981,6,0,4,14,665588,0,14,0,1,0,99999999,268451,4603,744,0,6848,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2077251,5,0,12,33,872630,0,8,0,1,0,721578,587822,49854,729,0,6849,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1527600,10,0,10,20,1721632,0,14,0,1,1,99999999,636386,24060,745,0,6850,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2251728,10,0,8,15,0,0,14,0,0,1,760452,0,36778,725,0,6851,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1144446,8,0,17,16,1283260,0,17,0,1,1,397540,602889,31472,709,1,6852,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
857052,10,0,10,35,727958,0,62,0,1,0,330792,324406,12999,744,1,6853,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
966188,5,0,8,10,182160,0,14,0,1,0,219362,111701,16667,739,0,6854,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1887650,4,0,18,33,1327348,0,14,0,1,1,611996,749721,23910,726,0,6855,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1167132,10,0,11,19,529386,0,14,0,1,1,439208,272954,30734,643,0,6856,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1193523,4,0,10,25,648934,1,14,1,1,1,99999999,225302,14024,734,0,6857,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1323350,10,1,7,16,159720,1,14,0,1,0,218900,95038,5933,718,0,6858,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
562020,3,0,7,9,325380,0,14,0,1,0,130152,239704,9835,739,0,6859,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
896971,10,0,12,22,375298,0,63,0,1,0,260524,214567,22499,741,0,6860,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
917016,10,0,14,24,1004740,0,10,0,1,1,376068,541462,24759,721,0,6861,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
980400,10,0,6,25,87362,0,19,0,1,0,157190,41952,8252,715,1,6862,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1262189,3,0,9,13,226600,1,15,1,1,0,382338,59489,32291,700,0,6863,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1370128,10,0,21,17,955614,0,14,0,1,0,132638,571938,26946,725,0,6864,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
886901,5,0,11,16,465938,0,14,0,1,0,99999999,283689,14412,745,0,6865,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
868604,4,0,11,16,652168,0,14,0,1,1,446996,385244,12356,699,0,6866,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1168386,10,0,9,15,888316,0,14,0,1,0,449680,573857,19702,0,1,6867,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2268011,6,1,37,15,2733544,1,14,0,1,1,247170,535895,37611,731,0,6868,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1329126,7,0,24,16,1377288,0,14,0,1,0,404866,190304,14177,748,0,6869,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
862733,10,0,9,25,354332,0,46,0,1,1,257796,244207,23725,713,1,6870,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1021497,10,0,6,15,157080,2,14,2,1,0,172040,68229,6018,748,1,6871,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
686869,1,0,10,12,344432,0,14,0,1,0,99999999,230850,11162,740,0,6872,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1168386,5,0,5,16,129272,1,14,1,0,0,64636,93005,13800,0,0,6873,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1168386,10,0,8,10,205018,1,14,1,0,1,291214,30096,29532,0,1,6874,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1052733,0,0,7,22,254848,1,55,1,1,0,174526,115995,14651,740,0,6875,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1168386,10,0,3,12,443674,0,14,0,0,0,22198,377416,11285,0,0,6876,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1010268,10,0,13,10,265936,0,36,0,1,0,258302,170867,15744,706,0,6877,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1914364,10,0,7,19,485562,0,14,0,0,1,99999999,168587,19941,727,0,6878,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1325231,8,0,14,27,457468,0,29,0,1,0,99999999,337003,21204,741,0,6879,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1168386,7,0,11,23,1770648,0,48,0,1,0,448272,1402276,60080,0,0,6880,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1037799,10,0,12,18,240768,1,44,1,1,0,155034,169670,13967,711,1,6881,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2254464,0,0,4,26,1043482,0,14,0,0,0,108768,807462,22545,734,0,6882,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
940975,10,0,8,40,851730,0,25,0,0,0,43582,495786,15683,729,0,6883,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2642406,7,0,12,12,326238,0,15,0,0,1,562430,195244,21778,651,0,6884,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1685547,10,0,11,21,108394,1,34,1,1,0,412016,60097,28233,731,0,6885,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
560880,10,0,9,6,595914,0,14,0,1,0,227304,226442,4057,726,0,6886,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1629421,9,0,7,23,274230,1,50,1,1,0,298364,161044,12017,741,0,6887,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
532209,6,0,10,8,383306,0,14,0,1,0,88044,178429,12551,659,1,6888,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1034721,1,0,18,14,308506,0,14,0,0,0,55462,258457,16728,670,0,6889,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
469281,10,0,10,13,214654,1,14,1,1,0,86834,15010,13727,695,0,6890,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1113305,10,0,29,23,1859638,0,40,0,1,0,642136,626354,23287,696,0,6891,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
419957,3,0,5,7,123838,0,14,0,0,0,180092,84816,5774,712,1,6892,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2344125,10,0,20,30,1427976,0,14,0,1,1,607992,784339,39655,719,0,6893,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1587450,10,0,13,19,822976,0,14,0,1,0,99999999,213940,18997,749,0,6894,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
470345,10,0,7,16,204556,0,35,0,1,0,65362,56183,3676,656,0,6895,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1058566,5,0,18,25,1586508,0,14,0,1,0,218878,175389,13056,742,1,6896,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1249839,3,0,8,22,334796,0,14,0,1,1,604780,234194,18372,735,0,6897,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1168386,3,0,6,11,427526,0,41,0,1,1,778866,307192,7264,0,0,6898,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1168386,10,0,10,14,540408,1,14,1,1,1,570680,82612,12876,0,1,6899,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1164567,4,0,11,23,465674,0,68,0,1,0,163130,358739,17663,719,0,6900,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
537377,6,0,12,11,255794,0,14,0,1,0,166672,113335,9538,741,1,6901,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4260902,10,0,22,28,417054,0,23,0,1,0,99999999,237367,6427,742,0,6902,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
829996,10,0,6,20,346302,0,65,0,0,1,99999999,285931,5962,732,0,6903,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1881931,0,0,14,17,378158,0,21,0,1,0,99999999,190076,25092,702,0,6904,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1337980,10,0,17,26,1641618,0,14,0,1,0,132792,163039,3880,747,0,6905,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1168386,7,0,9,14,235488,0,9,0,1,0,288156,130169,23338,0,1,6906,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1168386,7,4,15,12,421916,4,49,0,1,0,218460,201134,24197,0,1,6907,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1168386,1,0,9,5,568304,0,14,0,1,0,110550,195339,5537,0,0,6908,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
710087,0,0,10,15,489148,0,46,0,1,1,328350,315153,17397,683,1,6909,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
558543,7,0,6,20,280148,0,45,0,1,0,181082,214605,13405,732,0,6910,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
619666,10,0,4,13,126104,0,14,0,0,0,121748,69046,10534,677,1,6911,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1168386,10,0,8,17,235290,0,14,0,1,0,253088,175997,17198,0,0,6912,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2013563,10,0,14,26,1002584,0,14,0,1,1,399674,684038,32720,724,0,6913,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
944395,10,0,4,15,725824,0,14,0,1,0,437404,551627,16055,743,0,6914,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1168386,6,0,18,10,50820,0,12,0,0,0,331232,18829,36949,0,1,6915,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1168386,1,0,8,15,525096,0,14,0,1,1,259116,303848,12317,0,1,6916,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
899688,10,0,14,16,791076,0,51,0,1,0,173624,165338,6470,740,0,6917,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1165080,10,0,7,15,640486,0,46,0,0,0,134904,287071,7709,727,0,6918,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
768132,10,0,9,23,247302,0,29,0,1,0,99999999,118959,15939,722,0,6919,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1945980,10,0,9,17,1215588,0,4,0,0,0,337986,261402,6049,674,0,6920,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
853993,0,0,18,16,877734,0,34,0,1,0,412720,369930,9465,716,1,6921,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1384169,5,0,24,26,329978,1,10,0,0,1,440308,152760,19413,612,0,6922,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1168386,10,0,10,26,262636,1,54,1,1,0,93478,140866,5672,0,1,6923,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
719682,9,0,8,12,234872,0,56,0,1,0,188584,83372,14754,705,0,6924,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1313242,2,0,9,19,467346,0,41,0,0,0,217228,181222,26593,670,0,6925,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1269124,10,0,30,17,1084666,1,50,1,1,0,225830,430901,35536,695,1,6926,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1471284,7,0,6,24,1077450,0,14,0,1,0,99999999,767676,38499,737,0,6927,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1795253,3,0,11,11,642752,0,14,0,1,1,590788,293094,26480,707,1,6928,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
971755,7,0,6,18,693528,0,14,0,0,0,99999999,6593,9232,748,0,6929,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1417590,8,0,16,16,839564,0,9,0,1,0,99999999,669978,21855,730,0,6930,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1168386,4,0,14,14,345730,1,33,1,1,0,110792,68666,23321,0,0,6931,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2555006,3,0,12,19,700986,0,14,0,1,0,414832,354160,38112,746,0,6932,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1303039,7,0,12,10,313082,0,14,0,1,0,270226,228760,16397,734,1,6933,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2222373,4,0,15,25,743358,0,14,0,1,1,626538,441693,40003,696,0,6934,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2850304,7,0,6,18,489258,0,46,0,1,0,484968,376903,36579,729,0,6935,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2333808,8,0,15,13,846472,0,14,0,1,1,315260,612617,43564,698,0,6936,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
727852,10,0,6,19,314842,0,7,0,1,0,332684,158517,6914,717,0,6937,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2066611,2,0,23,16,268774,0,14,0,0,0,445192,33896,35821,751,0,6938,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1168386,9,0,14,21,460086,0,14,0,0,1,381392,353647,20854,0,1,6939,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1168386,5,0,4,26,132792,0,14,0,0,1,348436,39919,899,0,1,6940,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1020452,6,0,17,24,689370,1,41,1,1,1,542850,70262,32484,684,0,6941,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
649914,0,0,11,12,373846,0,14,0,1,0,120384,155287,6986,719,1,6942,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1556024,0,0,17,22,832414,0,14,0,1,1,99999999,286121,37344,677,0,6943,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1168386,9,0,6,17,499598,0,14,0,1,0,307648,293398,17965,0,0,6944,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1038578,10,0,14,38,459800,1,65,1,0,0,42944,336357,11476,738,1,6945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6492395,1,0,19,26,1406526,0,14,0,0,0,322190,1169773,100091,707,0,6946,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
669636,10,0,11,22,1579578,0,14,0,0,0,99999999,99579,5859,751,0,6947,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1168386,5,0,9,11,303402,0,14,0,1,0,183018,149093,8963,0,0,6948,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1168386,7,0,9,12,480480,0,14,0,1,0,174724,368885,25916,0,0,6949,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1129037,4,0,9,17,330506,1,54,1,1,0,216084,166687,16936,738,0,6950,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
500080,0,0,9,16,899426,0,14,0,1,0,197648,269534,11043,741,0,6951,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1868840,10,0,6,22,259622,0,14,0,1,0,302940,198664,22114,740,1,6952,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1168386,3,0,11,13,361460,1,14,1,1,0,173646,159201,14818,0,1,6953,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1168386,10,0,9,15,917994,0,14,0,1,0,278652,411464,17437,0,0,6954,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1654786,10,0,23,33,1427074,0,10,0,1,1,590612,691410,23994,680,0,6955,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1496288,10,0,11,14,1089550,1,15,1,0,1,389818,121391,10362,707,0,6956,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1335453,10,0,6,29,271942,0,52,0,1,1,353452,102866,11463,731,0,6957,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
770184,10,0,16,18,327844,0,7,0,1,0,199540,178372,21950,706,0,6958,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
946770,10,0,7,20,171006,0,10,0,1,0,151294,129086,21460,712,1,6959,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1547512,4,0,2,17,60456,0,35,0,1,0,179190,33991,5932,689,1,6960,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2506005,4,0,23,26,896478,0,27,0,1,0,752290,732431,43855,720,0,6961,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
988988,6,0,6,16,129910,0,35,0,1,0,190498,106818,14258,714,0,6962,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1342502,10,0,10,19,233156,1,15,0,1,0,106590,155838,26738,727,1,6963,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
353989,1,0,13,11,560802,0,72,0,1,0,182116,129808,6785,737,1,6964,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
472492,7,0,7,12,129448,0,5,0,0,1,219934,21128,6312,700,1,6965,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2489266,10,0,18,16,1397990,0,14,0,1,1,465608,682157,43977,740,0,6966,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
466355,3,0,10,16,423654,0,14,0,1,0,183590,182951,8511,739,1,6967,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2523200,4,0,13,24,316052,0,31,0,1,0,64922,200621,31119,734,0,6968,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1118910,5,0,15,13,650364,0,14,0,1,1,323906,397100,27693,730,1,6969,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1168386,7,0,20,29,824032,0,77,0,1,0,413424,12103,37391,0,0,6970,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1168595,10,0,15,17,536998,0,14,0,1,0,450516,216581,17042,745,0,6971,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1168386,10,0,7,14,601282,0,14,0,1,0,389114,369721,8607,0,0,6972,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1168386,2,0,5,8,235268,0,14,0,1,0,145596,72333,12343,0,0,6973,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1168386,2,0,11,9,620136,0,14,0,1,0,369996,277970,15492,0,1,6974,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1738215,5,0,12,18,346742,1,58,1,0,0,435512,261421,53885,663,0,6975,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1168386,4,0,12,9,641366,0,14,0,1,0,142824,180025,13714,0,0,6976,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1168386,0,0,7,22,244442,0,45,0,1,0,152680,163381,12263,0,1,6977,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
952660,4,0,17,15,1123298,0,14,0,1,1,397100,357979,22467,698,1,6978,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1089935,2,0,24,23,2187680,0,14,0,1,0,450010,451554,26522,744,0,6979,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1091094,10,0,13,18,536272,0,14,0,1,1,99999999,265373,27641,698,0,6980,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1896238,10,0,7,15,895136,0,14,0,1,0,99999999,186314,10287,746,0,6981,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
744572,1,0,9,12,194062,0,14,0,1,1,150876,115140,7948,726,0,6982,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2029124,0,0,4,6,299618,0,14,0,1,0,99999999,122664,3821,745,0,6983,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1625564,10,1,7,18,332992,2,1,1,1,0,389422,198702,9130,701,0,6984,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1448655,10,0,6,11,303556,1,6,1,1,0,258060,83638,18470,736,0,6985,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1484280,10,0,9,18,208384,0,41,0,1,0,150920,130663,19667,738,0,6986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
791103,10,0,10,38,284878,0,14,0,1,0,78320,216752,14306,737,0,6987,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2848575,10,0,10,19,1560702,0,14,0,1,0,219890,800641,37506,747,1,6988,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1168386,10,0,11,26,1304930,0,14,0,0,0,193424,166801,8360,0,0,6989,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3917781,10,0,14,24,1033692,0,14,0,0,1,570284,392806,79661,737,0,6990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
459838,4,0,4,7,99836,0,34,0,1,0,59906,55005,2054,703,0,6991,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
928777,8,0,8,12,181456,0,14,0,1,0,179234,104994,15635,714,0,6992,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1417020,10,0,21,12,240592,0,18,0,1,0,191422,135698,7309,736,0,6993,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1168386,10,0,11,17,210386,0,14,0,1,0,107382,174420,7047,0,1,6994,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1290195,7,0,7,16,547932,0,17,0,1,0,111496,197809,12902,736,0,6995,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1429978,10,0,16,20,2011944,0,14,0,1,0,99999999,642903,15253,728,0,6996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4824100,10,0,13,13,616902,0,14,0,0,0,782012,442738,32603,724,1,6997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1168386,2,0,9,14,292072,0,14,0,1,0,315106,52212,4082,0,0,6998,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1113552,1,0,18,14,612106,0,25,0,1,0,99999999,276469,22271,737,0,6999,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1351945,7,0,9,13,105050,0,10,0,1,0,268356,69217,23772,736,1,7000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1168386,0,0,8,12,501710,0,53,0,1,0,281028,360069,18763,0,0,7001,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
941355,4,0,12,11,462638,0,14,0,1,0,261602,165813,14120,746,0,7002,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1147638,10,0,10,15,508354,0,22,0,1,1,332222,325318,9525,722,0,7003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
754870,10,0,11,18,556644,0,14,0,1,0,99999999,191805,13839,745,0,7004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1821378,5,0,6,15,618464,0,28,0,0,0,355938,325299,11808,741,0,7005,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1120506,10,0,16,13,653488,0,14,0,1,0,410850,316065,16994,707,1,7006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
611762,2,0,5,23,121726,0,14,0,1,1,265628,90098,2733,687,1,7007,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
558885,1,0,11,12,460064,0,14,0,1,0,125642,105298,8756,744,0,7008,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1168386,1,0,12,13,365904,0,7,0,1,0,223168,193724,27248,0,1,7009,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1704604,10,0,17,39,1201508,0,14,0,1,0,358864,671365,20171,748,0,7010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
